activity_id,experiment_id,frequency,grid_label,institution_id,realm,source_id,table_id,variable_id,standard_name,units,variant_label,member_id,time_range,path,version
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,friver,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/friver/gn/v20190429/friver/friver_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,limfemisc,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/limfemisc/gn/v20190429/limfemisc/limfemisc_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,phyn,mole_concentration_of_phytoplankton_expressed_as_nitrogen_in_sea_water,mol m-3,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/phyn/gn/v20190429/phyn/phyn_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,pbo,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/pbo/gn/v20190429/pbo/pbo_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,prra,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/prra/gn/v20190429/prra/prra_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,fgco2,surface_downward_mass_flux_of_carbon_dioxide_expressed_as_carbon,kg m-2 s-1,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/fgco2/gn/v20190429/fgco2/fgco2_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissic,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissic/gn/v20190429/dissic/dissic_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,msftmz,ocean_meridional_overturning_mass_streamfunction,kg s-1,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/msftmz/gn/v20190429/msftmz/msftmz_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsdo,downwelling_shortwave_flux_in_sea_water,W m-2,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsdo/gn/v20190429/rsdo/rsdo_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detoc,,,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detoc/gn/v20190429/detoc/detoc_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
